work_id,institution_id,institution_name
https://openalex.org/W3020163029,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4200559438,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W3112968447,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4220815338,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4220815338,https://openalex.org/I145487455,Cairo University
https://openalex.org/W2895921106,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W2895921106,https://openalex.org/I73305655,AkzoNobel (Netherlands)
https://openalex.org/W3197787500,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4387949831,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W2896026994,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W2896026994,https://openalex.org/I319841309,Hadhramout University
https://openalex.org/W3035037928,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W3112287064,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4322502849,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W3106651212,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W2896455377,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W2896455377,https://openalex.org/I319841309,Hadhramout University
https://openalex.org/W3138793696,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4210898604,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4387334307,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W3213237785,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W2999185532,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4399319285,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4408264874,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W2979821115,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W3197191853,https://openalex.org/I98358874,Delft University of Technology
https://openalex.org/W3197191853,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W3197191853,https://openalex.org/I4210143841,Saudi Aramco (Saudi Arabia)
https://openalex.org/W4205334489,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4298119673,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4313138802,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W3089079962,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W3021901181,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4405247386,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W2105461932,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W2984018467,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W2971600217,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W3195121271,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W3195121271,https://openalex.org/I177877127,The University of Western Australia
https://openalex.org/W4206956713,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4390242419,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4390242419,https://openalex.org/I4210143841,Saudi Aramco (Saudi Arabia)
https://openalex.org/W2969835582,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W2612496631,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W2612496631,https://openalex.org/I4210143841,Saudi Aramco (Saudi Arabia)
https://openalex.org/W2977505918,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W3089056271,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W2983160918,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W2983160918,https://openalex.org/I4210112337,University of Hafr Al-Batin
https://openalex.org/W2976486099,https://openalex.org/I177877127,The University of Western Australia
https://openalex.org/W2976486099,https://openalex.org/I1292875679,Commonwealth Scientific and Industrial Research Organisation
https://openalex.org/W2976486099,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W3012467253,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W2888559137,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W3117004328,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W3095137029,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W3113110730,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4323817464,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W3195283423,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4224046593,https://openalex.org/I177877127,The University of Western Australia
https://openalex.org/W4224046593,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4312209806,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W1455514332,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W3178123556,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4388205616,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4388205616,https://openalex.org/I86519309,The University of Texas at Austin
https://openalex.org/W3133555004,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W3133555004,https://openalex.org/I145487455,Cairo University
https://openalex.org/W1909045006,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W1909045006,https://openalex.org/I76571253,Imam Abdulrahman Bin Faisal University
https://openalex.org/W4297837868,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4402195782,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4402307945,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4402307945,https://openalex.org/I62856769,Saudi Aramco (United States)
https://openalex.org/W2088954913,https://openalex.org/I16443873,Federal University of Technology Owerri
https://openalex.org/W2598492035,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W3037757351,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W3037757351,https://openalex.org/I145487455,Cairo University
https://openalex.org/W2988910414,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W565303255,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W2900747599,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W2739037931,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W3045063368,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W3194190315,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W2886628673,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W3039233524,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W3163263054,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W3134987057,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4388450618,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4293527420,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4387882120,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4399434254,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4399434254,https://openalex.org/I4210143841,Saudi Aramco (Saudi Arabia)
https://openalex.org/W4386528497,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4399238686,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4401568581,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W2890215278,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W2062674468,https://openalex.org/I1284598098,King Abdulaziz City for Science and Technology
https://openalex.org/W2062674468,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W2898569930,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W3000304981,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W2887930992,https://openalex.org/I4210108695,Gheorghe Asachi Technical University of Iași
https://openalex.org/W2887930992,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W2805314974,https://openalex.org/I4210143702,Institut Sains dan Teknologi Al-Kamal
https://openalex.org/W2805314974,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W3128481100,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W3193338639,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W1990369733,https://openalex.org/I36622005,Petra University
https://openalex.org/W1990369733,https://openalex.org/I62856769,Saudi Aramco (United States)
https://openalex.org/W1985709058,https://openalex.org/I1284598098,King Abdulaziz City for Science and Technology
https://openalex.org/W2909032972,https://openalex.org/I4210159071,Federal Institute of Industrial Research Oshodi
https://openalex.org/W2909032972,https://openalex.org/I180664298,Federal University of Technology
https://openalex.org/W2909032972,https://openalex.org/I4210089924,International Institute of Tropical Agriculture
https://openalex.org/W4376959656,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4280575428,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4386246913,https://openalex.org/I4210095435,King Abdullah Petroleum Studies and Research Center
https://openalex.org/W4386246913,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W2620653473,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W2921240789,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W3205476876,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W2015985743,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4389613635,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4389613635,https://openalex.org/I28046988,Kwame Nkrumah University of Science and Technology
https://openalex.org/W4392517784,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4411150029,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W2027201215,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W2084228798,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W1966832314,https://openalex.org/I1284598098,King Abdulaziz City for Science and Technology
https://openalex.org/W4386524907,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W2039213958,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W2924484771,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4385153580,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4414226639,https://openalex.org/I686019,AGH University of Krakow
https://openalex.org/W4414226639,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4414435188,https://openalex.org/I4210118538,University of Petroleum
https://openalex.org/W4414435188,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4415136263,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W2109027182,https://openalex.org/I35440088,ETH Zurich
https://openalex.org/W2109027182,https://openalex.org/I162577319,The University of Texas at Dallas
https://openalex.org/W2109027182,https://openalex.org/I4210152878,GFZ Helmholtz Centre for Geosciences
https://openalex.org/W2109027182,https://openalex.org/I176453806,University of Potsdam
https://openalex.org/W2109027182,https://openalex.org/I197347611,Korea University
https://openalex.org/W2036016724,https://openalex.org/I162577319,The University of Texas at Dallas
https://openalex.org/W2036016724,https://openalex.org/I126307644,University of Iowa
https://openalex.org/W2036016724,https://openalex.org/I4210135230,Geological Survey of Japan
https://openalex.org/W2036016724,https://openalex.org/I197347611,Korea University
https://openalex.org/W2026963820,https://openalex.org/I128212801,Smithsonian Tropical Research Institute
https://openalex.org/W2026963820,https://openalex.org/I162577319,The University of Texas at Dallas
https://openalex.org/W2579139648,https://openalex.org/I126307644,University of Iowa
https://openalex.org/W2579139648,https://openalex.org/I79510175,Cardiff University
https://openalex.org/W2579139648,https://openalex.org/I4210094975,Discovery Place
https://openalex.org/W2579139648,https://openalex.org/I91045830,Texas A&M University
https://openalex.org/W2579139648,https://openalex.org/I114112103,Leibniz University Hannover
https://openalex.org/W2579139648,https://openalex.org/I103163165,Florida State University
https://openalex.org/W2579139648,https://openalex.org/I4210145605,"Institut de minéralogie, de physique des matériaux et de cosmochimie"
https://openalex.org/W2579139648,https://openalex.org/I39804081,Sorbonne Université
https://openalex.org/W2579139648,https://openalex.org/I129604602,The University of Sydney
https://openalex.org/W2579139648,https://openalex.org/I86519309,The University of Texas at Austin
https://openalex.org/W2579139648,https://openalex.org/I110378019,Southern Illinois University Carbondale
https://openalex.org/W2579139648,https://openalex.org/I1294671590,Centre National de la Recherche Scientifique
https://openalex.org/W2579139648,https://openalex.org/I4210123794,Géosciences Montpellier
https://openalex.org/W2579139648,https://openalex.org/I19894307,Université de Montpellier
https://openalex.org/W2579139648,https://openalex.org/I131249849,Oregon State University
https://openalex.org/W2579139648,https://openalex.org/I180923762,University of Cologne
https://openalex.org/W2579139648,https://openalex.org/I3130638677,Edinburgh College
https://openalex.org/W2579139648,https://openalex.org/I98677209,University of Edinburgh
https://openalex.org/W2579139648,https://openalex.org/I34403800,GEOMAR Helmholtz Centre for Ocean Research Kiel
https://openalex.org/W2579139648,https://openalex.org/I19820366,Chinese Academy of Sciences
https://openalex.org/W2579139648,https://openalex.org/I3018690959,Guangzhou Institute of Geochemistry
https://openalex.org/W2579139648,https://openalex.org/I2802497816,Chinese Academy of Geological Sciences
https://openalex.org/W2579139648,https://openalex.org/I1298590031,Shizuoka University
https://openalex.org/W2579139648,https://openalex.org/I153648349,University of Leicester
https://openalex.org/W2579139648,https://openalex.org/I4322298,Towson University
https://openalex.org/W2579139648,https://openalex.org/I47508984,Imperial College London
https://openalex.org/W2579139648,https://openalex.org/I205349734,Hokkaido University
https://openalex.org/W2579139648,https://openalex.org/I2613432,University of South Florida
https://openalex.org/W2579139648,https://openalex.org/I44461941,University of Houston
https://openalex.org/W2579139648,https://openalex.org/I98285908,The University of Osaka
https://openalex.org/W2579139648,https://openalex.org/I121980950,Utah State University
https://openalex.org/W2579139648,https://openalex.org/I1315852903,Japan Agency for Marine-Earth Science and Technology
https://openalex.org/W2579139648,https://openalex.org/I77063589,Kōchi University
https://openalex.org/W2579139648,https://openalex.org/I197347611,Korea University
https://openalex.org/W2904082105,https://openalex.org/I121980950,Utah State University
https://openalex.org/W2904082105,https://openalex.org/I126307644,University of Iowa
https://openalex.org/W2904082105,https://openalex.org/I43522216,"California State University, Sacramento"
https://openalex.org/W2904082105,https://openalex.org/I114112103,Leibniz University Hannover
https://openalex.org/W2904082105,https://openalex.org/I79510175,Cardiff University
https://openalex.org/W2904082105,https://openalex.org/I190082696,Durham University
https://openalex.org/W2904082105,https://openalex.org/I2613432,University of South Florida
https://openalex.org/W2904082105,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W2904082105,https://openalex.org/I1294671590,Centre National de la Recherche Scientifique
https://openalex.org/W2904082105,https://openalex.org/I4210123794,Géosciences Montpellier
https://openalex.org/W2904082105,https://openalex.org/I19894307,Université de Montpellier
https://openalex.org/W2904082105,https://openalex.org/I129604602,The University of Sydney
https://openalex.org/W2904082105,https://openalex.org/I19820366,Chinese Academy of Sciences
https://openalex.org/W2904082105,https://openalex.org/I3018690959,Guangzhou Institute of Geochemistry
https://openalex.org/W2904082105,https://openalex.org/I15766117,University of Graz
https://openalex.org/W2904082105,https://openalex.org/I4322298,Towson University
https://openalex.org/W2904082105,https://openalex.org/I131249849,Oregon State University
https://openalex.org/W2904082105,https://openalex.org/I180923762,University of Cologne
https://openalex.org/W2904082105,https://openalex.org/I1315852903,Japan Agency for Marine-Earth Science and Technology
https://openalex.org/W2904082105,https://openalex.org/I4210111835,Osaka Health Science University
https://openalex.org/W2904082105,https://openalex.org/I98285908,The University of Osaka
https://openalex.org/W2904082105,https://openalex.org/I2802497816,Chinese Academy of Geological Sciences
https://openalex.org/W2904082105,https://openalex.org/I95574288,Centenary College of Louisiana
https://openalex.org/W2070782043,https://openalex.org/I197347611,Korea University
https://openalex.org/W2070782043,https://openalex.org/I162577319,The University of Texas at Dallas
https://openalex.org/W3098330206,https://openalex.org/I121980950,Utah State University
https://openalex.org/W3098330206,https://openalex.org/I126307644,University of Iowa
https://openalex.org/W3098330206,https://openalex.org/I1294671590,Centre National de la Recherche Scientifique
https://openalex.org/W3098330206,https://openalex.org/I4210123794,Géosciences Montpellier
https://openalex.org/W3098330206,https://openalex.org/I19894307,Université de Montpellier
https://openalex.org/W3098330206,https://openalex.org/I190082696,Durham University
https://openalex.org/W3098330206,https://openalex.org/I2613432,University of South Florida
https://openalex.org/W3098330206,https://openalex.org/I79510175,Cardiff University
https://openalex.org/W3098330206,https://openalex.org/I114112103,Leibniz University Hannover
https://openalex.org/W3098330206,https://openalex.org/I19820366,Chinese Academy of Sciences
https://openalex.org/W3098330206,https://openalex.org/I3018690959,Guangzhou Institute of Geochemistry
https://openalex.org/W3098330206,https://openalex.org/I43522216,"California State University, Sacramento"
https://openalex.org/W3098330206,https://openalex.org/I90745801,University of New England
https://openalex.org/W3098330206,https://openalex.org/I4210108044,Nawi Graz
https://openalex.org/W3098330206,https://openalex.org/I15766117,University of Graz
https://openalex.org/W3098330206,https://openalex.org/I4322298,Towson University
https://openalex.org/W3098330206,https://openalex.org/I131249849,Oregon State University
https://openalex.org/W3098330206,https://openalex.org/I180923762,University of Cologne
https://openalex.org/W3098330206,https://openalex.org/I1315852903,Japan Agency for Marine-Earth Science and Technology
https://openalex.org/W3098330206,https://openalex.org/I4210111835,Osaka Health Science University
https://openalex.org/W3098330206,https://openalex.org/I98285908,The University of Osaka
https://openalex.org/W3098330206,https://openalex.org/I95574288,Centenary College of Louisiana
https://openalex.org/W3098330206,https://openalex.org/I2802497816,Chinese Academy of Geological Sciences
https://openalex.org/W3098330206,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W2890962879,https://openalex.org/I35440088,ETH Zurich
https://openalex.org/W2890962879,https://openalex.org/I2800663845,Bigelow Laboratory for Ocean Sciences
https://openalex.org/W2890962879,https://openalex.org/I201448701,University of Washington
https://openalex.org/W2890962879,https://openalex.org/I1315852903,Japan Agency for Marine-Earth Science and Technology
https://openalex.org/W2890962879,https://openalex.org/I139290333,British Geological Survey
https://openalex.org/W2890962879,https://openalex.org/I1294671590,Centre National de la Recherche Scientifique
https://openalex.org/W2890962879,https://openalex.org/I148261361,Institut de physique du globe de Paris
https://openalex.org/W2890962879,https://openalex.org/I12834331,University of Wyoming
https://openalex.org/W2890962879,https://openalex.org/I130828816,University of Leeds
https://openalex.org/W2890962879,https://openalex.org/I75951250,Freie Universität Berlin
https://openalex.org/W2890962879,https://openalex.org/I118347636,Australian National University
https://openalex.org/W2890962879,https://openalex.org/I153648349,University of Leicester
https://openalex.org/W2890962879,https://openalex.org/I32870303,University of South Carolina Sumter
https://openalex.org/W2890962879,https://openalex.org/I87216513,Michigan State University
https://openalex.org/W2890962879,https://openalex.org/I223532165,University of Utah
https://openalex.org/W2890962879,https://openalex.org/I10091056,Kanazawa University
https://openalex.org/W2890962879,https://openalex.org/I4210099513,Institute of Geosciences and Earth Resources
https://openalex.org/W2890962879,https://openalex.org/I4210108136,Petroleum Geo-Services (Norway)
https://openalex.org/W2890962879,https://openalex.org/I4210155331,Institut Méditerranéen d’Océanologie
https://openalex.org/W2890962879,https://openalex.org/I197347611,Korea University
https://openalex.org/W2890962879,https://openalex.org/I188538660,University of Colorado Boulder
https://openalex.org/W2890962879,https://openalex.org/I197940685,National Oceanography Centre
https://openalex.org/W2890962879,https://openalex.org/I897542642,University of Plymouth
https://openalex.org/W2890962879,https://openalex.org/I43439940,University of Southampton
https://openalex.org/W2890962879,https://openalex.org/I34403800,GEOMAR Helmholtz Centre for Ocean Research Kiel
https://openalex.org/W2890962879,https://openalex.org/I1331384533,University of Hawaii System
https://openalex.org/W2890962879,https://openalex.org/I181369854,Friedrich-Alexander-Universität Erlangen-Nürnberg
https://openalex.org/W2890962879,https://openalex.org/I19820366,Chinese Academy of Sciences
https://openalex.org/W2890962879,https://openalex.org/I3018690959,Guangzhou Institute of Geochemistry
https://openalex.org/W2890962879,https://openalex.org/I169016828,Shimane University
https://openalex.org/W2890962879,https://openalex.org/I141945490,University of British Columbia
https://openalex.org/W2890962879,https://openalex.org/I4432739,University of Bergen
https://openalex.org/W3217458524,https://openalex.org/I3124704065,University of Kurdistan
https://openalex.org/W3217458524,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W1518117129,https://openalex.org/I102322142,"Rutgers, The State University of New Jersey"
https://openalex.org/W1518117129,https://openalex.org/I889458895,University of Hong Kong
https://openalex.org/W1518117129,https://openalex.org/I154130895,University of Auckland
https://openalex.org/W2033392044,https://openalex.org/I102322142,"Rutgers, The State University of New Jersey"
https://openalex.org/W2579432085,https://openalex.org/I2613432,University of South Florida
https://openalex.org/W2579432085,https://openalex.org/I121980950,Utah State University
https://openalex.org/W2579432085,https://openalex.org/I126307644,University of Iowa
https://openalex.org/W2579432085,https://openalex.org/I3018690959,Guangzhou Institute of Geochemistry
https://openalex.org/W2579432085,https://openalex.org/I131249849,Oregon State University
https://openalex.org/W2579432085,https://openalex.org/I4210123794,Géosciences Montpellier
https://openalex.org/W2579432085,https://openalex.org/I197347611,Korea University
https://openalex.org/W2579432085,https://openalex.org/I79510175,Cardiff University
https://openalex.org/W2579432085,https://openalex.org/I129604602,The University of Sydney
https://openalex.org/W2579432085,https://openalex.org/I4322298,Towson University
https://openalex.org/W2579432085,https://openalex.org/I47508984,Imperial College London
https://openalex.org/W2579432085,https://openalex.org/I4210142440,College Station Medical Center
https://openalex.org/W2579432085,https://openalex.org/I77063589,Kōchi University
https://openalex.org/W3091575314,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W3091575314,https://openalex.org/I121980950,Utah State University
https://openalex.org/W3091575314,https://openalex.org/I126307644,University of Iowa
https://openalex.org/W3091575314,https://openalex.org/I51158804,Massey University
https://openalex.org/W3091575314,https://openalex.org/I79510175,Cardiff University
https://openalex.org/W3091575314,https://openalex.org/I67031392,Carleton University
https://openalex.org/W3091575314,https://openalex.org/I197347611,Korea University
https://openalex.org/W3091575314,https://openalex.org/I67328108,"California State University, Fresno"
https://openalex.org/W3091575314,https://openalex.org/I129604602,The University of Sydney
https://openalex.org/W3091575314,https://openalex.org/I90745801,University of New England
https://openalex.org/W3091575314,https://openalex.org/I131249849,Oregon State University
https://openalex.org/W3091575314,https://openalex.org/I19820366,Chinese Academy of Sciences
https://openalex.org/W3091575314,https://openalex.org/I3018690959,Guangzhou Institute of Geochemistry
https://openalex.org/W3091575314,https://openalex.org/I4322298,Towson University
https://openalex.org/W3091575314,https://openalex.org/I1315852903,Japan Agency for Marine-Earth Science and Technology
https://openalex.org/W3091575314,https://openalex.org/I162577319,The University of Texas at Dallas
https://openalex.org/W2490279567,https://openalex.org/I4210154444,International Ocean Discovery Program
https://openalex.org/W2946325214,https://openalex.org/I106814784,National Centre for Antarctic and Ocean Research
https://openalex.org/W2946325214,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W2980352260,https://openalex.org/I4210126299,ARC Centre of Excellence for Core to Crust Fluid Systems
https://openalex.org/W2980352260,https://openalex.org/I99043593,Macquarie University
https://openalex.org/W2980352260,https://openalex.org/I192805215,Damghan University
https://openalex.org/W2980352260,https://openalex.org/I162577319,The University of Texas at Dallas
https://openalex.org/W2980352260,https://openalex.org/I130309236,Kafrelsheikh University
https://openalex.org/W2980352260,https://openalex.org/I180923762,University of Cologne
https://openalex.org/W2980352260,https://openalex.org/I190082696,Durham University
https://openalex.org/W2980352260,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W2980352260,https://openalex.org/I1315852903,Japan Agency for Marine-Earth Science and Technology
https://openalex.org/W2980352260,https://openalex.org/I10091056,Kanazawa University
https://openalex.org/W2561813862,https://openalex.org/I19820366,Chinese Academy of Sciences
https://openalex.org/W2561813862,https://openalex.org/I3018690959,Guangzhou Institute of Geochemistry
https://openalex.org/W2561813862,https://openalex.org/I2613432,University of South Florida
https://openalex.org/W2561813862,https://openalex.org/I197347611,Korea University
https://openalex.org/W2462123897,https://openalex.org/I197347611,Korea University
https://openalex.org/W2462123897,https://openalex.org/I859038795,Virginia Tech
https://openalex.org/W2462123897,https://openalex.org/I4210139925,Korea Basic Science Institute
https://openalex.org/W2462123897,https://openalex.org/I31944674,Universidad de Costa Rica
https://openalex.org/W2983715123,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W2983715123,https://openalex.org/I142879360,Universidad del Norte
https://openalex.org/W2983715123,https://openalex.org/I162577319,The University of Texas at Dallas
https://openalex.org/W2890657435,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W3137555259,https://openalex.org/I3124704065,University of Kurdistan
https://openalex.org/W3137555259,https://openalex.org/I60134161,Nagoya University
https://openalex.org/W3137555259,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W3137555259,https://openalex.org/I206011266,Kwansei Gakuin University
https://openalex.org/W3214641082,https://openalex.org/I4210152878,GFZ Helmholtz Centre for Geosciences
https://openalex.org/W3214641082,https://openalex.org/I114112103,Leibniz University Hannover
https://openalex.org/W3214641082,https://openalex.org/I162577319,The University of Texas at Dallas
https://openalex.org/W3214641082,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W3214641082,https://openalex.org/I35440088,ETH Zurich
https://openalex.org/W3214641082,https://openalex.org/I176453806,University of Potsdam
https://openalex.org/W4362575603,https://openalex.org/I130309236,Kafrelsheikh University
https://openalex.org/W4362575603,https://openalex.org/I21376657,Tanta University
https://openalex.org/W4362575603,https://openalex.org/I71395657,Niigata University
https://openalex.org/W4362575603,https://openalex.org/I15766117,University of Graz
https://openalex.org/W4362575603,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4362575603,https://openalex.org/I192398990,Zagazig University
https://openalex.org/W4200559166,https://openalex.org/I134085113,King Fahd University of Petroleum and Minerals
https://openalex.org/W4200559166,https://openalex.org/I2799323385,Board of the Swiss Federal Institutes of Technology
https://openalex.org/W4200559166,https://openalex.org/I35440088,ETH Zurich
https://openalex.org/W4200559166,https://openalex.org/I148261361,Institut de physique du globe de Paris
https://openalex.org/W4200559166,https://openalex.org/I3130638677,Edinburgh College
https://openalex.org/W4200559166,https://openalex.org/I98677209,University of Edinburgh
https://openalex.org/W4200559166,https://openalex.org/I75951250,Freie Universität Berlin
